hugo	rank	sampleSize	pvalue	padjust
ZNF212	6096	24	0.861852703006	0.99999999994511
TARBP2	6097	24	0.861893955030358	0.99999999994511
MPP5	6098	24	0.861923820520718	0.99999999994511
LRRC20	6099	24	0.861997675905807	0.99999999994511
PAQR4	6100	24	0.862046299212858	0.99999999994511
C9orf156	6101	24	0.862070373746855	0.99999999994511
ARFGAP3	6102	24	0.862115548986533	0.99999999994511
NKIRAS2	6103	24	0.862118836262802	0.99999999994511
WDFY3	6104	24	0.862144827982033	0.99999999994511
YAP1	6105	24	0.862146361459662	0.99999999994511
EIF3A	6106	24	0.862153998663274	0.99999999994511
DOLK	6107	24	0.862234559357362	0.99999999994511
RASA2	6108	24	0.862295336712772	0.99999999994511
HERC4	6109	24	0.862298697299059	0.99999999994511
CYP39A1	6110	24	0.862328119312881	0.99999999994511
CLYBL	6111	24	0.862438767388157	0.99999999994511
SERP1	6112	24	0.862511400983459	0.99999999994511
ERGIC1	6113	24	0.862597589364523	0.99999999994511
KLHL28	6114	11	0.862680138328006	0.99999999994511
UBE2D1	6115	24	0.862688720509501	0.99999999994511
NOP56	6116	24	0.86293768560853	0.99999999994511
SEMA4F	6117	24	0.862959347687214	0.99999999994511
NKAIN4	6118	24	0.862971720707875	0.99999999994511
GCLM	6119	24	0.862975425699302	0.99999999994511
SHC2	6120	24	0.862979127358177	0.99999999994511
KCNS2	6121	24	0.862979551985857	0.99999999994511
MBD2	6122	24	0.863085320428639	0.99999999994511
PVRL2	6123	24	0.863256106138684	0.99999999994511
TRADD	6124	24	0.863336279785506	0.99999999994511
TSN	6125	24	0.863341742069193	0.99999999994511
GALNS	6126	24	0.863391204165162	0.99999999994511
SURF6	6127	24	0.863432284613206	0.99999999994511
RPS8	6128	24	0.863447164340508	0.99999999994511
ERF	6129	24	0.863529673478333	0.99999999994511
TMEM229B	6130	24	0.863529693653923	0.99999999994511
PPP1CA	6131	24	0.863578082312804	0.99999999994511
DIP2C	6132	24	0.863599915418599	0.99999999994511
DENND4A	6133	24	0.863651030449628	0.99999999994511
LRSAM1	6134	24	0.863655504811983	0.99999999994511
RNF213	6135	24	0.863734489598363	0.99999999994511
ELFN2	6136	24	0.863757166784975	0.99999999994511
DHCR7	6137	24	0.863782510052127	0.99999999994511
LRP4	6138	24	0.863808903848814	0.99999999994511
WIPI1	6139	24	0.86381585672921	0.99999999994511
IQCK	6140	24	0.863928037944174	0.99999999994511
HNRNPAB	6141	24	0.863978054717035	0.99999999994511
MCEE	6142	24	0.863992507054306	0.99999999994511
RHOC	6143	24	0.864080830646065	0.99999999994511
ARPC4	6144	24	0.864090297936652	0.99999999994511
TMEM68	6145	24	0.864134793960541	0.99999999994511
PEX11G	6146	24	0.864176046942104	0.99999999994511
GAK	6147	24	0.864278275831118	0.99999999994511
CEBPE	6148	17	0.864328917491724	0.99999999994511
ATP8B1	6149	24	0.864440560811859	0.99999999994511
WTAP	6150	24	0.864476791356644	0.99999999994511
IL1RAP	6151	24	0.864569124763837	0.99999999994511
NCOR2	6152	24	0.864618854193543	0.99999999994511
TCF25	6153	24	0.864629502565667	0.99999999994511
GSPT1	6154	24	0.864964813941797	0.99999999994511
EPHA1	6155	24	0.864988465835501	0.99999999994511
C9orf114	6156	24	0.865013242377522	0.99999999994511
TESC	6157	24	0.865017733510221	0.99999999994511
A4GALT	6158	24	0.865169520930157	0.99999999994511
MAML1	6159	24	0.865170787732342	0.99999999994511
ZNF782	6160	24	0.865221324079416	0.99999999994511
KDM1B	6161	24	0.865237718648904	0.99999999994511
SHISA5	6162	24	0.865385312427686	0.99999999994511
ASB6	6163	24	0.865519201492212	0.99999999994511
CNOT10	6164	24	0.865550845238081	0.99999999994511
SCRN1	6165	24	0.865555901792107	0.99999999994511
SNAPC4	6166	24	0.86563842686052	0.99999999994511
POLQ	6167	24	0.865726466755466	0.99999999994511
ZMIZ2	6168	24	0.865742667318787	0.99999999994511
WAPAL	6169	24	0.865788444673953	0.99999999994511
UNC5B	6170	24	0.865839585494591	0.99999999994511
TPMT	6171	24	0.865839930700631	0.99999999994511
FRMPD1	6172	24	0.865925992577451	0.99999999994511
SREBF2	6173	24	0.866028923692753	0.99999999994511
SNAPC3	6174	24	0.866183118430324	0.99999999994511
TXLNA	6175	24	0.866196656590438	0.99999999994511
TNFRSF12A	6176	24	0.866214660448799	0.99999999994511
MZF1	6177	24	0.866246812088694	0.99999999994511
SPRY2	6178	24	0.866368548280115	0.99999999994511
APOLD1	6179	24	0.866390340005964	0.99999999994511
LIMK1	6180	24	0.866391718763404	0.99999999994511
DCAF7	6181	24	0.86645032933561	0.99999999994511
ARHGAP31	6182	24	0.866462758105712	0.99999999994511
AHSA2	6183	24	0.866478657975197	0.99999999994511
IDH3A	6184	24	0.866490173095223	0.99999999994511
CCDC23	6185	24	0.866526688457439	0.99999999994511
PDCD7	6186	24	0.866540478269888	0.99999999994511
ABCF3	6187	24	0.866570507108687	0.99999999994511
IMPAD1	6188	24	0.866686591709373	0.99999999994511
FAM179B	6189	11	0.866688365672333	0.99999999994511
PPCS	6190	24	0.866699000176802	0.99999999994511
KIAA1147	6191	24	0.866722824768233	0.99999999994511
SH2B1	6192	24	0.866823928743359	0.99999999994511
TAF10	6193	24	0.866871645713594	0.99999999994511
KCNJ11	6194	24	0.8670113830948	0.99999999994511
NRG2	6195	24	0.867131046451465	0.99999999994511
URGCP	6196	23	0.867266867274316	0.99999999994511
MAPKAPK3	6197	24	0.867312948170726	0.99999999994511
TPI1	6198	24	0.867500886861933	0.99999999994511
HMHA1	6199	24	0.867557721075304	0.99999999994511
ARFGAP2	6200	24	0.86756214321697	0.99999999994511
SOAT1	6201	24	0.867575996949907	0.99999999994511
OSBPL5	6202	24	0.867652905795535	0.99999999994511
PARD6A	6203	24	0.867705643823477	0.99999999994511
GNG7	6204	24	0.867856705834872	0.99999999994511
ADD1	6205	24	0.86794727506857	0.99999999994511
IFNGR2	6206	24	0.868085497991493	0.99999999994511
HTRA2	6207	24	0.868095636540557	0.99999999994511
CACNB1	6208	24	0.868128437229322	0.99999999994511
UFD1L	6209	24	0.868188404355302	0.99999999994511
DTL	6210	24	0.868188915734809	0.99999999994511
XRRA1	6211	23	0.868298586723839	0.99999999994511
PEBP1	6212	24	0.868480368360229	0.99999999994511
TUBB3	6213	24	0.868542333038859	0.99999999994511
CASP6	6214	24	0.868611244718608	0.99999999994511
ANKRD52	6215	24	0.868622263714619	0.99999999994511
DRAM1	6216	24	0.868648674067432	0.99999999994511
RAD9A	6217	24	0.868673317509536	0.99999999994511
CBX4	6218	24	0.868697112530307	0.99999999994511
SLC29A3	6219	24	0.868716621196114	0.99999999994511
HUNK	6220	24	0.868720513819342	0.99999999994511
NUS1	6221	24	0.868831651997524	0.99999999994511
INPP1	6222	24	0.868898020013665	0.99999999994511
TBC1D13	6223	24	0.868923010196326	0.99999999994511
RNF11	6224	24	0.868982981130913	0.99999999994511
BAG2	6225	24	0.868983200267759	0.99999999994511
THAP11	6226	24	0.868988358693463	0.99999999994511
CISD1	6227	24	0.869030362250546	0.99999999994511
ABCD3	6228	24	0.869122726128038	0.99999999994511
NXPH4	6229	24	0.869145335603107	0.99999999994511
ODF3L2	6230	23	0.869282593592297	0.99999999994511
TPD52L2	6231	24	0.86937508042314	0.99999999994511
DDX24	6232	24	0.869377314338968	0.99999999994511
CHD1	6233	24	0.869557075763628	0.99999999994511
MKRN1	6234	24	0.869625311429351	0.99999999994511
PLCXD2	6235	24	0.869625771187188	0.99999999994511
PHLDB3	6236	24	0.86968471284978	0.99999999994511
MYBL2	6237	24	0.869721473596996	0.99999999994511
PUF60	6238	24	0.869775579547324	0.99999999994511
LPPR3	6239	24	0.869869069651575	0.99999999994511
ZNF8	6240	22	0.869880543689991	0.99999999994511
TROVE2	6241	24	0.869938705500815	0.99999999994511
TMEM106B	6242	24	0.869969048130659	0.99999999994511
PLEKHG4	6243	24	0.870032723611842	0.99999999994511
PAF1	6244	24	0.870046950085901	0.99999999994511
RAD21	6245	24	0.870090517314886	0.99999999994511
GBE1	6246	24	0.870155753858344	0.99999999994511
GATAD2A	6247	24	0.870218988899234	0.99999999994511
POLR3D	6248	24	0.870257165507343	0.99999999994511
THAP2	6249	24	0.870341777243358	0.99999999994511
NAGPA	6250	24	0.870345919351074	0.99999999994511
DCAF17	6251	24	0.870349641172685	0.99999999994511
RHOU	6252	24	0.870432809438724	0.99999999994511
IFT20	6253	24	0.870433101560192	0.99999999994511
MYO6	6254	24	0.870440741473087	0.99999999994511
MMS19	6255	24	0.870463249458165	0.99999999994511
ZNF358	6256	24	0.870477371964788	0.99999999994511
GPR160	6257	24	0.870510766396318	0.99999999994511
SH3BP5L	6258	24	0.870537922393264	0.99999999994511
PAG1	6259	24	0.870587554306548	0.99999999994511
TPRKB	6260	24	0.870679058077275	0.99999999994511
SLC25A19	6261	24	0.87068188712351	0.99999999994511
NKIRAS1	6262	24	0.870701568316831	0.99999999994511
BHLHE41	6263	24	0.870812317638593	0.99999999994511
VCPIP1	6264	24	0.870897048292518	0.99999999994511
FNIP1	6265	24	0.870971117386509	0.99999999994511
ARHGAP5	6266	24	0.871092209620501	0.99999999994511
GDI2	6267	24	0.871164133242584	0.99999999994511
DGAT1	6268	24	0.871166615816612	0.99999999994511
ITGB8	6269	24	0.871232348933075	0.99999999994511
ZNF200	6270	24	0.871317263014516	0.99999999994511
ZNF93	6271	24	0.871331141798141	0.99999999994511
DERL2	6272	24	0.871369109293598	0.99999999994511
SLC38A10	6273	24	0.871461015927619	0.99999999994511
FAM136A	6274	24	0.871505870336858	0.99999999994511
TK2	6275	24	0.871578447561745	0.99999999994511
KISS1R	6276	24	0.871650648647574	0.99999999994511
MTR	6277	24	0.87169183737349	0.99999999994511
HEATR5B	6278	24	0.871698274574547	0.99999999994511
PRIMA1	6279	24	0.871805185229992	0.99999999994511
MCF2L	6280	24	0.871836128467687	0.99999999994511
ZCCHC14	6281	24	0.871888318706271	0.99999999994511
TFB2M	6282	24	0.871914371487328	0.99999999994511
CCDC137	6283	24	0.871988824375875	0.99999999994511
PIK3R3	6284	24	0.87208717295818	0.99999999994511
EWSR1	6285	24	0.872099941369364	0.99999999994511
PODXL	6286	24	0.872108203484346	0.99999999994511
SBK1	6287	24	0.872126013246218	0.99999999994511
CPD	6288	24	0.872132125740084	0.99999999994511
KRI1	6289	24	0.872163295567214	0.99999999994511
SLC25A25	6290	24	0.872182949230612	0.99999999994511
CCNYL1	6291	24	0.87221537965028	0.99999999994511
HABP4	6292	24	0.872255421570688	0.99999999994511
SYK	6293	24	0.872337892140819	0.99999999994511
IQCG	6294	24	0.872412758563811	0.99999999994511
UBN2	6295	24	0.872487050559516	0.99999999994511
MSH6	6296	24	0.872487343462408	0.99999999994511
UBL3	6297	24	0.872610459828203	0.99999999994511
CA8	6298	24	0.872680823608243	0.99999999994511
TMEM159	6299	24	0.872714758571956	0.99999999994511
CREB3	6300	24	0.87272298538562	0.99999999994511
KIAA0319	6301	24	0.872768110603766	0.99999999994511
CDH24	6302	24	0.872843440166283	0.99999999994511
TRAPPC6A	6303	24	0.872856032290243	0.99999999994511
AMD1	6304	24	0.87286400077917	0.99999999994511
LRRC16A	6305	24	0.872949165931628	0.99999999994511
CCDC102A	6306	24	0.872969402720953	0.99999999994511
ZBTB5	6307	24	0.873019068521892	0.99999999994511
CEP170	6308	24	0.873034163843734	0.99999999994511
TIRAP	6309	24	0.873041261888046	0.99999999994511
ZCCHC6	6310	24	0.873092917925196	0.99999999994511
RNF145	6311	24	0.873094125722279	0.99999999994511
EPN1	6312	24	0.873172052899587	0.99999999994511
PPP3CC	6313	24	0.873181312741081	0.99999999994511
KLC1	6314	24	0.873196842218267	0.99999999994511
SRP14	6315	24	0.873204618096188	0.99999999994511
PER2	6316	24	0.873221501651501	0.99999999994511
NFXL1	6317	24	0.873271531568627	0.99999999994511
C16orf71	6318	24	0.873351615831429	0.99999999994511
WDYHV1	6319	24	0.873383672592339	0.99999999994511
TNFRSF4	6320	24	0.873395178307056	0.99999999994511
ZNF34	6321	24	0.873434899463453	0.99999999994511
GOLGA1	6322	24	0.873454146959565	0.99999999994511
SULF2	6323	24	0.873490963652516	0.99999999994511
C20orf194	6324	24	0.873509821440331	0.99999999994511
PARP6	6325	24	0.873543010690267	0.99999999994511
ARHGAP12	6326	24	0.873557122414447	0.99999999994511
FIP1L1	6327	24	0.873627965566361	0.99999999994511
MANBA	6328	24	0.873638535109387	0.99999999994511
CLSTN2	6329	24	0.873691079425222	0.99999999994511
NDUFAB1	6330	24	0.873694294286622	0.99999999994511
C21orf2	6331	24	0.873705449415825	0.99999999994511
RTTN	6332	24	0.873802029926325	0.99999999994511
UBR5	6333	24	0.873866918319161	0.99999999994511
GABPA	6334	24	0.873881665485469	0.99999999994511
EZR	6335	24	0.873943759677057	0.99999999994511
PPM1H	6336	24	0.874012476002421	0.99999999994511
DIP2A	6337	24	0.874035248879997	0.99999999994511
TCTA	6338	24	0.874076465929104	0.99999999994511
NCOA5	6339	24	0.874114640880324	0.99999999994511
FAM64A	6340	24	0.874123993956707	0.99999999994511
ZNF7	6341	24	0.874166642260216	0.99999999994511
CPSF7	6342	24	0.87420960226829	0.99999999994511
XKR8	6343	24	0.874221054976691	0.99999999994511
TSTA3	6344	24	0.874368963678998	0.99999999994511
EXOC8	6345	24	0.874381488729748	0.99999999994511
LRRC42	6346	24	0.874385819487181	0.99999999994511
ARL16	6347	24	0.874443738807907	0.99999999994511
CALM1	6348	24	0.874470541304752	0.99999999994511
GPI	6349	24	0.874548769627759	0.99999999994511
PPIF	6350	24	0.87463570180128	0.99999999994511
SSRP1	6351	24	0.874659751718642	0.99999999994511
TMEM138	6352	24	0.874714273115084	0.99999999994511
FAF1	6353	24	0.874772077185732	0.99999999994511
ESRRA	6354	24	0.874788715891958	0.99999999994511
C14orf1	6355	24	0.874859291591257	0.99999999994511
SH3PXD2B	6356	24	0.874868215727919	0.99999999994511
SPAST	6357	24	0.874918529564025	0.99999999994511
BTG1	6358	24	0.874959591688963	0.99999999994511
PDLIM5	6359	24	0.875051992983547	0.99999999994511
SLC30A3	6360	24	0.875063856428965	0.99999999994511
CALR3	6361	24	0.875079761852513	0.99999999994511
MACROD1	6362	24	0.875225791595298	0.99999999994511
METTL2B	6363	24	0.875230038539129	0.99999999994511
MCAT	6364	24	0.875250807437435	0.99999999994511
RIOK1	6365	24	0.875268005389032	0.99999999994511
CRBN	6366	24	0.875393808262831	0.99999999994511
RALGPS2	6367	24	0.875459777469857	0.99999999994511
SLC16A9	6368	24	0.875471712049626	0.99999999994511
MYRIP	6369	24	0.87549331148468	0.99999999994511
C12orf66	6370	24	0.875509846386587	0.99999999994511
SYTL2	6371	24	0.875517200705558	0.99999999994511
SEL1L3	6372	24	0.875562303192995	0.99999999994511
DDAH1	6373	24	0.875617842991347	0.99999999994511
PABPC1	6374	24	0.87562995838181	0.99999999994511
NFU1	6375	24	0.875648753221555	0.99999999994511
LYRM4	6376	24	0.875660381786897	0.99999999994511
MSH3	6377	24	0.875679842581762	0.99999999994511
ZNF770	6378	24	0.875695846586646	0.99999999994511
IL15	6379	24	0.875731423139879	0.99999999994511
ODF3B	6380	24	0.875773198242765	0.99999999994511
CPNE3	6381	24	0.875810933741384	0.99999999994511
NUDT1	6382	24	0.875864592805236	0.99999999994511
PPP3CB	6383	24	0.875925892035955	0.99999999994511
USP22	6384	24	0.875943928707627	0.99999999994511
CDR2	6385	24	0.875947571331179	0.99999999994511
DENR	6386	24	0.875980951304561	0.99999999994511
UCHL5	6387	24	0.87598308946614	0.99999999994511
ST7L	6388	24	0.876008105579655	0.99999999994511
KCNK13	6389	24	0.876125245965761	0.99999999994511
MAEA	6390	24	0.876128041830688	0.99999999994511
S100PBP	6391	24	0.876130738561144	0.99999999994511
TMEM104	6392	24	0.876179882684427	0.99999999994511
GLCE	6393	24	0.876184791988932	0.99999999994511
RAP1A	6394	24	0.876326123197088	0.99999999994511
SEC31A	6395	24	0.876355694602361	0.99999999994511
MAPK8IP3	6396	24	0.876405659855276	0.99999999994511
BATF3	6397	24	0.876441843008285	0.99999999994511
TEX2	6398	24	0.876443060283335	0.99999999994511
EXT1	6399	24	0.876446664905831	0.99999999994511
IQCH	6400	24	0.876462005699191	0.99999999994511
ZNF791	6401	23	0.87647196592979	0.99999999994511
HDDC2	6402	24	0.876489181723669	0.99999999994511
ARFIP2	6403	24	0.876617623386577	0.99999999994511
FBXL15	6404	24	0.876637544982357	0.99999999994511
SEC16A	6405	24	0.876660743402947	0.99999999994511
TTC29	6406	24	0.876730488708463	0.99999999994511
GNB1L	6407	24	0.876823016328806	0.99999999994511
NR3C2	6408	24	0.876828941064524	0.99999999994511
ZDHHC7	6409	24	0.876849671947247	0.99999999994511
PUS1	6410	24	0.876988234193851	0.99999999994511
TNPO1	6411	24	0.877072263852752	0.99999999994511
ZNF554	6412	24	0.877097129837736	0.99999999994511
EPHB4	6413	24	0.877120719702024	0.99999999994511
IPO8	6414	24	0.877124325659063	0.99999999994511
SNAP29	6415	24	0.877176658634618	0.99999999994511
TMEM170A	6416	24	0.877241755839002	0.99999999994511
VDAC3	6417	24	0.877267101262528	0.99999999994511
PKD2	6418	24	0.877273576511492	0.99999999994511
PPIL2	6419	24	0.877293862196093	0.99999999994511
PPM1D	6420	24	0.877315481001019	0.99999999994511
WDR36	6421	24	0.877486775518487	0.99999999994511
SCYL2	6422	24	0.877486998946546	0.99999999994511
PLK1	6423	24	0.877556986957311	0.99999999994511
ZNF263	6424	24	0.877622185586703	0.99999999994511
RHOBTB3	6425	24	0.877633800403218	0.99999999994511
PPT1	6426	24	0.877653969621162	0.99999999994511
TMC6	6427	24	0.87773223237288	0.99999999994511
MYCBP2	6428	24	0.877759030875937	0.99999999994511
PGAP1	6429	24	0.877942113906778	0.99999999994511
SDF2L1	6430	24	0.877958081291774	0.99999999994511
CUL3	6431	24	0.877983774473778	0.99999999994511
OSBP	6432	24	0.878023465979368	0.99999999994511
BCL2L10	6433	24	0.878090332491746	0.99999999994511
MAPK13	6434	24	0.878180408575844	0.99999999994511
ADAM22	6435	24	0.878185610058285	0.99999999994511
POLG	6436	24	0.878381805434855	0.99999999994511
LYST	6437	24	0.878389084921687	0.99999999994511
KDM5B	6438	24	0.878411853955267	0.99999999994511
SORBS3	6439	24	0.878459385342007	0.99999999994511
KIF21B	6440	24	0.878469257316589	0.99999999994511
TTC8	6441	24	0.878488607750018	0.99999999994511
ODF2	6442	24	0.878509435068002	0.99999999994511
FZD4	6443	24	0.87852497197844	0.99999999994511
ZNFX1	6444	24	0.878652799929818	0.99999999994511
SLC44A3	6445	24	0.87869517666743	0.99999999994511
HCFC2	6446	24	0.878708775519885	0.99999999994511
LRP6	6447	24	0.878826330501501	0.99999999994511
CLASP1	6448	24	0.878849861466495	0.99999999994511
C1QBP	6449	24	0.878894465410641	0.99999999994511
ZNF197	6450	24	0.878900120714351	0.99999999994511
ZNF598	6451	24	0.878956929254823	0.99999999994511
ATP6V0C	6452	24	0.878957524707846	0.99999999994511
THAP5	6453	24	0.878960618174235	0.99999999994511
SLC39A9	6454	24	0.878988630461009	0.99999999994511
GPCPD1	6455	24	0.879123624519755	0.99999999994511
SOD1	6456	24	0.879148465782477	0.99999999994511
TNNC1	6457	24	0.879321588137984	0.99999999994511
COL4A4	6458	24	0.879324291493474	0.99999999994511
MAGI1	6459	24	0.879346934258979	0.99999999994511
MIOS	6460	24	0.879413214097377	0.99999999994511
PPP2CA	6461	24	0.879447527412524	0.99999999994511
MCCC2	6462	24	0.879609778000373	0.99999999994511
NUDT18	6463	24	0.879651707061318	0.99999999994511
LRRK2	6464	24	0.879661127710012	0.99999999994511
EML3	6465	24	0.879783599011522	0.99999999994511
TUBGCP6	6466	24	0.879816823047829	0.99999999994511
YBX1	6467	24	0.879839289182377	0.99999999994511
ELP2	6468	24	0.879858421029651	0.99999999994511
PRKAB1	6469	24	0.879916125591077	0.99999999994511
UVRAG	6470	24	0.87994427882487	0.99999999994511
BRAF	6471	24	0.879958247421506	0.99999999994511
SLC35A5	6472	24	0.880001644821913	0.99999999994511
ESCO1	6473	24	0.880095639827378	0.99999999994511
MTOR	6474	24	0.880135048161203	0.99999999994511
DYNLRB2	6475	23	0.88017414758457	0.99999999994511
GFER	6476	24	0.880246064325279	0.99999999994511
LUC7L	6477	24	0.880290817036772	0.99999999994511
HSDL1	6478	24	0.880292865552766	0.99999999994511
TRAP1	6479	24	0.880367845665119	0.99999999994511
DHRS7B	6480	24	0.880398676416881	0.99999999994511
SESN1	6481	24	0.880400026144317	0.99999999994511
ELOVL5	6482	24	0.88042009326859	0.99999999994511
MTMR12	6483	24	0.880420104011816	0.99999999994511
SEC63	6484	24	0.880441473383851	0.99999999994511
DENND5A	6485	24	0.880500762693889	0.99999999994511
SLC31A2	6486	24	0.880522715030615	0.99999999994511
PGD	6487	24	0.880553696541273	0.99999999994511
ABLIM2	6488	24	0.880662057474673	0.99999999994511
CAMK2N1	6489	24	0.880680558784494	0.99999999994511
